simulacrum,rc,context 
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/occasionallyRa,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/oneOfTheGuardianOfTheThroneOfGod,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/phiIotaAlpha,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/sigmaAlphaEpsilon,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/solarFire,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/solarFire,https://w3id.org/simulation/data/mithraic
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/solarFire,https://w3id.org/simulation/data/sumeroSemitic
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/solarWhenShownWithASunDisk,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/sometimesDionysusBacchus,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/steedOfRatnasambhava,https://w3id.org/simulation/data/buddhist
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/supremeLordOfRhythm,https://w3id.org/simulation/data/hindu
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/the4ThGradeOfInitiation,https://w3id.org/simulation/data/mithraic
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/theAllTransmutingElixir,https://w3id.org/simulation/data/alchemic
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/thecla,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/theDangerOfBeingDevouredByTheUnconscious,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/theFierceHeatOfTheSolstice,https://w3id.org/simulation/data/chaldean
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/theHostileAspectOfTheSun,https://w3id.org/simulation/data/chaldean
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/theKingOfBeasts,https://w3id.org/simulation/data/japanese
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/thePersonificationsOfAfrica,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/theRaveningPowerOfDeath,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/theTribeOfJudah,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/tyrannicalDomination,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/uncontrolledStrength,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/warriorFormOfChiuShou,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/wisdomOfBuddha,https://w3id.org/simulation/data/buddhist
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/spiritualAwakening,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/alLat,https://w3id.org/simulation/data/arabian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/anhur,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/burundi,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/christAsKing,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/dauntlessness,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/gammaPhiDeltaFraternity,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/gilgamesh,https://w3id.org/simulation/data/mesopotamian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/guardianOfTheNorth,https://w3id.org/simulation/data/hindu
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/hadad,https://w3id.org/simulation/data/mesopotamian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/iran,https://w3id.org/simulation/data/iranian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/prisca,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/qetesh,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/spiritualWatchfulness,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/spiritualZeal,https://w3id.org/simulation/data/buddhist
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/ssAdrian,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/steedOfSitala,https://w3id.org/simulation/data/hindu
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/tara,https://w3id.org/simulation/data/tibetan
https://w3id.org/simulation/data/lion,https://w3id.org/simulation/data/theGorgons,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/strength,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/summer,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/theGodhead,https://w3id.org/simulation/data/zoroastrian
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/theHeart,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/theLibido,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/theSolar,https://w3id.org/simulation/data/persian
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/theSoul,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/theSpirit,https://w3id.org/simulation/data/masonic
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/theSun,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/transformation,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/war,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/dawn,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/gratitude,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/moonGoddesses,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/morning,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/purification,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/regeneration,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/theSoul,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/thoth,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/divineRevelation,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/divineRevelation,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/south,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/south,https://w3id.org/simulation/data/mongolian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/aDoveWasSentForthFromTheArkOnTheSeventhDayOfTheVoyage,https://w3id.org/simulation/data/babylonian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/aGirl10To20YearsOfAge,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/amorousDelight,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/anInfusionOfEnergyFromHeaven,https://w3id.org/simulation/data/alchemic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/aPeacemaker,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/catherineOfSienna,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/aDupe,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/augustineOfHippo,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/divineAgent,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/dodona,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/embodiesTheSoulsOfTheDead,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/faithfulMarriage,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/incubation,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/lovingConstancy,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/peaceEspeciallyWhenItCarriesAnOliveBranch,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/pershingAngels,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/renewedSpirit,https://w3id.org/simulation/data/alchemic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/sacredToHachiman,https://w3id.org/simulation/data/japanese
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/sigmaAlphaOmega,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/stJoachim,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/teresa,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/theAllMother,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/theChangeFromTheBlackStageToTheWhitePhaseOfTransformation,https://w3id.org/simulation/data/alchemic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/theLifeSpirit,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/thePersonificationsOfPeace,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/theSpiritOfLight,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/theTreeOfLifeAndTheVasesOfTheWatersOfLife,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/moonGoddesses,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/motherGoddesses,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/mythicalAncestor,https://w3id.org/simulation/data/amerindian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/nobles,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/obedience,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/orion,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/paganism,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/primitiveNature,https://w3id.org/simulation/data/alchemic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/rain,https://w3id.org/simulation/data/norse
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/rainBringer,https://w3id.org/simulation/data/amerindian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/scavenger,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/scavenger,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/science,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/sexuality,https://w3id.org/simulation/data/tibetan
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/shamelessness,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/sopdet,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/ssBernard,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/sucellus,https://w3id.org/simulation/data/celtic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/theArchangelGabriel,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/theDevil,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/theUnderworld,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/theWill,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/thief,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/tobias,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/voracity,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/war,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/warGods,https://w3id.org/simulation/data/celtic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/warriors,https://w3id.org/simulation/data/celtic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/witches,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/aphrodite,https://w3id.org/simulation/data/greek
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/aspiration,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/benedict,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/chastity,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/constancy,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/cowardice,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/david,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/deference,https://w3id.org/simulation/data/japanese
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/divination,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/divinePower,https://w3id.org/simulation/data/sumeroSemitic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/eternalLife,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/faithfulness,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/femininity,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/gammaPhiDeltaSorority,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/gentleness,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/goodDigestion,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/greatMothers,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/gregoryTheGreat,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/guilelessness,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/guilelessness,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/harmlessness,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/heavenlyMessenger,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/humility,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/impartialFilialDuty,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/inanna,https://w3id.org/simulation/data/mesopotamian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/internationalAssociationOfRebekahAssemblies,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/ishtar,https://w3id.org/simulation/data/sumeroSemitic
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/johnChrysostom,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/maternity,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/meekness,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/melancholy,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/messengerOfYama,https://w3id.org/simulation/data/hindu
https://w3id.org/simulation/data/dove,https://w3id.org/simulation/data/moirai,https://w3id.org/simulation/data/greek
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/courage,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/courage,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/death,https://w3id.org/simulation/data/aztecan
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/death,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/evil,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/evil,https://w3id.org/simulation/data/sumeroSemitic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/faithfulness,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/faithfulness,https://w3id.org/simulation/data/heraldic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/fidelity,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/fidelity,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/fidelity,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/fire,https://w3id.org/simulation/data/south,https://w3id.org/simulation/data/tungun
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/aspiration,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/aspiration,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/filth,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/filth,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/laziness,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/laziness,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/perseverance,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/perseverance,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/wisdom,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/ibis,https://w3id.org/simulation/data/wisdom,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/acceptableOnlyAsAGuard,https://w3id.org/simulation/data/islamic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/accompaniesFuneralProcessions,https://w3id.org/simulation/data/parsi
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/accompaniesTheSun,https://w3id.org/simulation/data/phoenician
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/aGuardian,https://w3id.org/simulation/data/japanese
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/aLowAnimal,https://w3id.org/simulation/data/german
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/aLowAnimal,https://w3id.org/simulation/data/islamic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/aLowAnimal,https://w3id.org/simulation/data/jewish
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/aMan60To80YearsOld,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/belitili,https://w3id.org/simulation/data/sumeroSemitic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/bootlicking,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/brimo,https://w3id.org/simulation/data/norse
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/bullSacrifice,https://w3id.org/simulation/data/mithraic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/buriedWithTheirMastersToGuideTheirSoulsAfterDeath,https://w3id.org/simulation/data/mexicanIndian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/amenti,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/companionOfTheDead,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/companionOfTheImmortals,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/conductorOfSoulsToTheAfterworld,https://w3id.org/simulation/data/aztecan
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/cynicism,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/depravity,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/dogsWereBuriedWithTheDeadToGuideTheirSoulsAfterDeath,https://w3id.org/simulation/data/siberian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/eileithyia,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/endOfTheYear,https://w3id.org/simulation/data/aztecan
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/fireInventor,https://w3id.org/simulation/data/amerindian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/gala,https://w3id.org/simulation/data/phoenician
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/guideOfTheSunOnItsJourneyUnderground,https://w3id.org/simulation/data/mayan
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/guideToTheSolarGodToKeepTheSunOnItsPath,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/healingByRebirthIntoANewLife,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/hunterGods,https://w3id.org/simulation/data/celtic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/huntingGoddess,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/intercessor,https://w3id.org/simulation/data/amerindian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/interchangeableWithTheCoyote,https://w3id.org/simulation/data/amerindian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/inventorAndBringerOfFire,https://w3id.org/simulation/data/african
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/inventorAndBringerOfFire,https://w3id.org/simulation/data/oceanic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/marriedFidelityEspeciallyWhenShownInAWomanSLapOrAtHerFeet,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/naturalSulfur,https://w3id.org/simulation/data/alchemic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/nodens,https://w3id.org/simulation/data/celtic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/oneOfTheCleanestAnimalsToKillOneIsSinful,https://w3id.org/simulation/data/zoroastrian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/orthodoxy,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/prowlingEnemies,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/resurrectionAndRebirth,https://w3id.org/simulation/data/aztecan
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/roch,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/sacrificialOfferingToHecate,https://w3id.org/simulation/data/grecoRoman
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/sira,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/theBaleful,https://w3id.org/simulation/data/sumeroSemitic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/theDemonic,https://w3id.org/simulation/data/sumeroSemitic
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/thePersonificationsOfSmell,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/unswervingDevotion,https://w3id.org/simulation/data/chinese
https://w3id.org/simulation/data/dog,https://w3id.org/simulation/data/wendelin,https://w3id.org/simulation/data/christian
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/storm,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/strength,https://w3id.org/simulation/data/hindu
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/temperance,https://w3id.org/simulation/data/egyptian
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/theEgo,https://w3id.org/simulation/data/buddhist
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/theFather,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/theKing,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/theMasculine,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/theSun,https://w3id.org/simulation/data/druidic
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/thor,https://w3id.org/simulation/data/norse
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/thunder,https://w3id.org/simulation/data/generalOrUnknown
https://w3id.org/simulation/data/bull,https://w3id.org/simulation/data/tyranny,https://w3id.org/simulation/data/generalOrUnknown
